Video ID,Product Title,Product Link,Product Picture URL,Time Stamp,Product Category
15,Denim Skinny Jeans,https://www.zalora.com.my/zalora-denim-skinny-jeans-blue-1277584.html,https://dynamic.zacdn.com/zbMfWr2mT4GtEOy3EJCwYUeDki0=/fit-in/236x345/filters:quality(90):fill(ffffff)/http://static.ph.zalora.net/p/zalora-4468-688278-1.jpg,0:33,Jeans
16,Top Gun Logo - Maverick Men's T-Shirt,http://ho.lazada.com.my/SHTolB,https://www.founditemclothing.com/shop/images/P/top-gun-maverick-call-sign-shirt-2xl.jpg,0:38,Men's Tops
16,Top Gun Logo - Goose Men's T-Shirt,http://ho.lazada.com.my/SHTolF,https://my-live-02.slatic.net/p/7/top-gun-logo-maverick-iceman-goose-mens-t-shirt-1504010429-10328818-55128d615dae263593ef1e8f8d0ba956-webp-zoom_850x850.jpg,0:38,Men's Tops
16,"
Yuandi Topgun Top Gun Test Combat Men's T-Shirt",http://ho.lazada.com.my/SHTolK,https://my-live-02.slatic.net/p/7/yuandi-topgun-top-gun-test-combat-aircraft-mens-fashion-t-shirt-toplycra-cotton-men-short-tee-shirts-navy-blue-1504186923-48302338-f8c054b213c4b18ba7aacb51ea5df06c-webp-zoom_850x850.jpg,0:38,Men's Tops
16,Vintage Style Retro Women's Kimono,http://ho.lazada.com.my/SHTom6,https://my-live-03.slatic.net/p/7/join-new-vintage-style-retro-women-flower-loose-batwing-sleevekimono-cardigan-jacket-coat-s-l-black-intl-1484047553-7579476-f9b27fd08558d7b5ae3d69e2c3357644-webp-zoom_850x850.jpg,1:40,Women's Tops
16,Women Floral Print Batwing Sleeve Casual Kimono Cardigan Outerwear,http://ho.lazada.com.my/SHTXDb,https://my-live-02.slatic.net/p/7/women-floral-print-batwing-sleeve-casual-kimono-cardigan-outerwear-1464657404-06625901-d93ce08df18a826fefce9c835c4352f6-webp-zoom_850x850.jpg,2:10,Women's Tops
16,Floral Print Batwing,http://ho.lazada.com.my/SHTXEI,https://my-live-03.slatic.net/p/7/new-women-outerwear-open-front-floral-print-batwing-34-sleeveirregular-hem-thin-vintage-loose-cardigan-coat-blue-1499862645-4127269-f671e6b4141cc0c24692f9a6d06115db-webp-zoom_850x850.jpg,2:10,Women's Tops
16,Autumn Striped Blouse,http://ho.lazada.com.my/SHTXER,https://my-live-03.slatic.net/p/7/autumn-striped-blouse-loose-casual-shirt-blue-1504150144-95961038-0f172174ec2921bae062fafef588d42d-webp-zoom_850x850.jpg,7:20,Women's Tops
16,Umma Azra Scarf - Jet Black,http://ho.lazada.com.my/SHTXH8,https://my-live-01.slatic.net/p/7/umma-azra-semi-instant-scarf-jet-black-1484816497-90791091-52af4febcc3799438189b961a69796f9-webp-zoom_850x850.jpg,3:12,Muslimah
16,Grey Stone HIjab - Classy Warda,http://ho.lazada.com.my/SHTXEj,https://my-live-02.slatic.net/p/7/classy-warda-inspired-by-nh-grey-stone-preorder-1498905097-61799825-879475fe0cd69709717a37c3366b9b1f-webp-zoom_850x850.jpg,14:14,Muslimah
